transaction_id,worker_id,date_id,channel_id,market_id,transaction_type,amount_local,amount_usd,transaction_outcome,is_fraud_flagged,is_disputed,is_reversed,velocity_score,fraud_loss_usd,processing_time_ms
val_48320,val_2850,20231025,val_4,val_1,Wallet Funding via Card,397.7786461,100.3872445,Timeout,TRUE,TRUE,FALSE,736.4343226,519.3018629,313
val_48321,val_2738,20230619,val_7,val_1,Agent Withdrawal,106.0393476,174.1492498,Completed,FALSE,FALSE,TRUE,989.9648821,0,471
val_48322,val_359,20240625,val_6,val_3,Wallet Funding via Card,364.5473968,593.3493055,Disputed,FALSE,FALSE,FALSE,887.2997052,0,777
val_48323,val_3358,20230809,val_11,val_2,Bill Payment,495.4126113,8.698726724,Completed,FALSE,TRUE,TRUE,640.36234,0,422
val_48324,val_1657,20230621,val_1,val_2,Wallet Funding via Bank Transfer,569.2630517,381.0785212,Pending,FALSE,FALSE,FALSE,372.4806038,0,70
val_48325,val_1271,20240131,val_4,val_0,Wallet Funding via Bank Transfer,441.3023645,787.2008327,Partially Completed,TRUE,TRUE,FALSE,739.7613303,972.7252596,647
val_48326,val_4266,20240520,val_4,val_0,Wallet Funding via Card,745.3791832,333.5348897,Failed,TRUE,TRUE,TRUE,768.3219542,39.60878219,952
val_48327,val_4941,20241126,val_5,val_1,Airtime Top-Up,857.7983375,244.3501215,Failed,TRUE,TRUE,FALSE,213.3547724,505.9352101,364
val_48328,val_567,20230128,val_8,val_2,Reversal,961.2905608,430.1911975,Reversed,FALSE,FALSE,TRUE,17.19428319,0,980
val_48329,val_2473,20230414,val_8,val_0,Wallet Funding via Card,657.0991776,905.2051482,Failed,TRUE,TRUE,FALSE,344.9252064,96.3906573,520
val_48330,val_1323,20230327,val_11,val_3,Salary/Earnings Disbursement,254.3799618,240.9428498,Timeout,FALSE,FALSE,TRUE,907.7143614,0,526
val_48331,val_3574,20240215,val_1,val_0,Refund,863.294122,600.2043669,Partially Completed,TRUE,TRUE,FALSE,598.2215769,297.1621405,960
val_48332,val_3037,20240401,val_3,val_1,Salary/Earnings Disbursement,102.7973263,149.2847908,Disputed,TRUE,TRUE,TRUE,216.6138466,721.8886215,274
val_48333,val_2041,20240601,val_4,val_3,Reversal,363.3876167,989.6489027,Completed,TRUE,FALSE,TRUE,185.6714877,873.3427195,902
val_48334,val_3735,20230424,val_8,val_3,Airtime Top-Up,105.1883781,28.1271257,Declined,FALSE,FALSE,TRUE,407.6283949,0,202
val_48335,val_3422,20230426,val_0,val_2,Bill Payment,720.9764978,534.3475287,Disputed,TRUE,FALSE,TRUE,130.8078711,420.2472547,62
val_48336,val_4638,20240319,val_2,val_0,Salary/Earnings Disbursement,180.2383229,190.7320262,Reversed,TRUE,FALSE,FALSE,436.0045099,635.4188517,687
val_48337,val_4916,20240424,val_0,val_0,Cash-In,915.2539136,713.8908137,Completed,TRUE,FALSE,FALSE,96.196557,779.3959915,391
val_48338,val_2068,20240703,val_0,val_0,Salary/Earnings Disbursement,239.9283767,478.257845,Reversed,FALSE,FALSE,FALSE,827.1216484,0,475
val_48339,val_767,20240226,val_5,val_1,Airtime Top-Up,796.2682666,172.1235118,Disputed,TRUE,TRUE,FALSE,853.9058921,978.9550317,870
val_48340,val_4613,20230519,val_3,val_3,Cash-In,292.4362601,68.80038116,Reversed,TRUE,TRUE,TRUE,523.6555014,182.6808834,400
val_48341,val_2179,20240904,val_9,val_3,Cash-Out,244.3712854,651.4861979,Pending,FALSE,TRUE,FALSE,845.0643854,0,600
val_48342,val_4442,20230108,val_1,val_2,Reversal,181.4964654,407.5614255,Disputed,FALSE,FALSE,FALSE,66.54373726,0,409
val_48343,val_3485,20230703,val_4,val_1,Wallet Funding via Bank Transfer,157.2949973,822.6671815,Timeout,FALSE,FALSE,FALSE,651.9439041,0,210
val_48344,val_2617,20231124,val_0,val_0,Reversal,823.8501015,279.8384757,Reversed,TRUE,TRUE,FALSE,646.4685244,724.1365072,469
val_48345,val_4284,20230409,val_6,val_3,Cash-Out,941.5967814,957.9850824,Reversed,TRUE,FALSE,TRUE,312.9880892,529.0964242,267
val_48346,val_3770,20231208,val_7,val_3,Peer Transfer,298.9871307,46.01296552,Partially Completed,TRUE,TRUE,FALSE,809.5778805,857.7193087,465
val_48347,val_3185,20230713,val_5,val_0,Wallet Funding via Bank Transfer,880.1639278,755.7050649,Completed,FALSE,FALSE,TRUE,282.9388237,0,904
val_48348,val_2590,20240603,val_1,val_3,Bill Payment,382.8713687,506.4226634,Completed,TRUE,TRUE,FALSE,314.3180843,896.6222507,153
val_48349,val_1156,20240211,val_5,val_1,Salary/Earnings Disbursement,958.8725994,472.5295457,Failed,TRUE,TRUE,TRUE,894.6793507,779.2267296,89
val_48350,val_1057,20230920,val_10,val_1,Bill Payment,557.1687165,647.4342582,Failed,FALSE,TRUE,FALSE,194.9307927,0,742
val_48351,val_3225,20230623,val_7,val_2,Merchant Payment,356.035924,397.5727758,Completed,FALSE,TRUE,TRUE,444.6757664,0,241
val_48352,val_1923,20240318,val_6,val_2,Salary/Earnings Disbursement,293.0472502,342.1543101,Timeout,TRUE,FALSE,TRUE,891.8160892,919.3640086,766
val_48353,val_3113,20240329,val_11,val_1,Peer Transfer,136.692852,936.7594274,Timeout,TRUE,FALSE,TRUE,246.1538764,958.2035979,620
val_48354,val_3582,20230828,val_2,val_2,Peer Transfer,324.4266319,328.1794463,Completed,TRUE,TRUE,FALSE,588.7868966,792.1148091,538
val_48355,val_218,20230117,val_6,val_3,Cash-Out,159.719459,120.3797821,Disputed,FALSE,TRUE,TRUE,587.9265198,0,386
val_48356,val_431,20230624,val_3,val_1,Airtime Top-Up,662.7130605,169.2577096,Completed,TRUE,FALSE,FALSE,642.5825529,643.1117212,992
val_48357,val_3034,20230625,val_10,val_3,Airtime Top-Up,516.7511615,805.9810846,Reversed,TRUE,TRUE,FALSE,540.3234265,312.6611989,649
val_48358,val_4882,20230211,val_9,val_1,Cash-Out,416.2784304,607.2187903,Disputed,FALSE,TRUE,TRUE,833.9482901,0,831
val_48359,val_2662,20240921,val_4,val_0,Wallet Funding via Card,536.5124031,345.2382904,Failed,FALSE,TRUE,TRUE,182.4967535,0,238
val_48360,val_3372,20240810,val_10,val_0,Wallet Funding via Bank Transfer,436.6004809,178.8625908,Failed,TRUE,TRUE,TRUE,786.8028833,282.6885053,247
val_48361,val_1447,20231103,val_3,val_1,Peer Transfer,169.1093676,970.7099993,Reversed,FALSE,FALSE,TRUE,908.9043779,0,654
val_48362,val_1080,20230327,val_5,val_0,Cash-Out,203.3564267,222.3976514,Declined,TRUE,TRUE,FALSE,65.51807633,363.6629288,826
val_48363,val_1194,20240509,val_0,val_3,Agent Withdrawal,904.2257413,934.827832,Pending,FALSE,TRUE,FALSE,566.643475,0,518
val_48364,val_4703,20241203,val_5,val_0,Wallet Funding via Bank Transfer,846.106941,961.3134972,Pending,TRUE,FALSE,FALSE,592.4093816,791.395915,45
val_48365,val_3839,20231213,val_7,val_2,Wallet Funding via Card,941.4604859,298.0604001,Timeout,FALSE,FALSE,TRUE,142.6128016,0,14
val_48366,val_1780,20230802,val_7,val_2,Cross-Border Remittance,827.2674657,601.1781037,Failed,TRUE,TRUE,TRUE,357.5905041,909.2113241,780
val_48367,val_324,20241018,val_8,val_1,Merchant Payment,508.002504,680.4502175,Completed,FALSE,FALSE,FALSE,476.1156513,0,815
val_48368,val_4295,20230124,val_8,val_1,Merchant Payment,439.0334303,20.62945023,Declined,TRUE,TRUE,FALSE,353.8430548,924.1649222,461
val_48369,val_1422,20231017,val_7,val_2,Cash-In,801.0041668,733.2467232,Timeout,FALSE,TRUE,FALSE,653.6969339,0,561
val_48370,val_1192,20241120,val_4,val_1,Wallet Funding via Card,374.1423737,472.1313161,Failed,TRUE,TRUE,FALSE,415.8511453,338.8314642,655
val_48371,val_3505,20230113,val_10,val_0,Cross-Border Remittance,594.6537558,868.2335627,Failed,TRUE,TRUE,FALSE,706.7729617,201.7213798,110
val_48372,val_614,20240105,val_3,val_1,Reversal,252.9563209,324.5153188,Reversed,FALSE,TRUE,FALSE,230.6159575,0,115
val_48373,val_1046,20230722,val_2,val_3,Airtime Top-Up,483.1360624,139.9342452,Pending,FALSE,FALSE,FALSE,365.5907664,0,612
val_48374,val_2502,20230321,val_3,val_3,Wallet Funding via Card,682.1428429,558.7296134,Timeout,TRUE,FALSE,FALSE,504.9887004,550.1504823,110
val_48375,val_588,20240914,val_7,val_3,Wallet Funding via Card,399.1596658,36.88687948,Failed,TRUE,TRUE,TRUE,152.7854634,242.3239964,332
val_48376,val_4568,20240618,val_7,val_0,Airtime Top-Up,532.7691518,379.1165878,Partially Completed,FALSE,FALSE,FALSE,907.0153539,0,784
val_48377,val_4914,20231015,val_5,val_1,Cross-Border Remittance,947.1870701,140.5979037,Completed,TRUE,FALSE,TRUE,771.6189932,231.8513423,112
val_48378,val_4155,20230318,val_10,val_2,Wallet Funding via Card,871.4617279,803.4145982,Reversed,TRUE,TRUE,TRUE,631.2115807,433.1197267,113
val_48379,val_2828,20230304,val_3,val_1,Reversal,585.3885409,595.9347561,Timeout,FALSE,TRUE,FALSE,949.0960778,0,307
val_48380,val_2726,20241111,val_1,val_0,Cash-In,910.4716851,479.6149837,Declined,FALSE,TRUE,TRUE,502.7976616,0,686
val_48381,val_1343,20231217,val_5,val_3,Bill Payment,555.2994366,210.7291881,Partially Completed,FALSE,TRUE,FALSE,541.0621722,0,384
val_48382,val_747,20230129,val_3,val_0,Wallet Funding via Card,186.0408732,437.0159934,Partially Completed,TRUE,FALSE,TRUE,718.9465813,691.6099102,284
val_48383,val_769,20240403,val_8,val_2,Cross-Border Remittance,163.5975106,245.7898766,Reversed,FALSE,TRUE,FALSE,63.64281908,0,162
val_48384,val_748,20231127,val_6,val_2,Reversal,498.6470299,134.2587402,Pending,FALSE,TRUE,FALSE,533.0438482,0,6
val_48385,val_35,20231124,val_10,val_2,Cross-Border Remittance,918.9512759,531.5046215,Timeout,TRUE,TRUE,TRUE,99.24075093,856.4849509,400
val_48386,val_3714,20230103,val_9,val_0,Merchant Payment,164.5753311,822.079173,Pending,TRUE,FALSE,TRUE,671.2610474,202.4557892,106
val_48387,val_3748,20240624,val_7,val_0,Merchant Payment,833.6638857,381.0663733,Failed,FALSE,FALSE,TRUE,713.7387592,0,596
val_48388,val_3644,20230923,val_5,val_1,Bill Payment,173.8959131,920.8118164,Pending,FALSE,FALSE,FALSE,330.9194777,0,564
val_48389,val_1787,20240528,val_7,val_2,Peer Transfer,534.0342669,293.9014711,Completed,TRUE,FALSE,TRUE,370.6404959,436.3298419,424
val_48390,val_511,20231124,val_4,val_3,Reversal,842.6150685,36.27378438,Timeout,TRUE,FALSE,TRUE,867.6320229,175.2985784,865
val_48391,val_972,20230617,val_11,val_3,Reversal,529.8852011,736.9780454,Reversed,FALSE,TRUE,FALSE,780.510753,0,562
val_48392,val_4100,20240714,val_7,val_1,Cash-Out,546.9884347,365.4397597,Completed,TRUE,FALSE,TRUE,708.6453838,378.5401708,533
val_48393,val_4517,20231026,val_8,val_1,Peer Transfer,104.6728073,763.5731628,Timeout,TRUE,TRUE,TRUE,750.0921631,445.7154516,481
val_48394,val_286,20240227,val_2,val_0,Refund,267.9063661,11.34284704,Failed,FALSE,TRUE,FALSE,404.5237552,0,220
val_48395,val_3481,20240516,val_2,val_2,Cash-Out,694.8643261,433.6234761,Reversed,TRUE,TRUE,TRUE,47.28836282,95.75387747,589
val_48396,val_4482,20240402,val_5,val_0,Refund,996.4089046,114.6680959,Completed,FALSE,TRUE,TRUE,277.7680294,0,668
val_48397,val_4052,20230305,val_9,val_0,Peer Transfer,695.4543557,386.0836484,Timeout,TRUE,FALSE,FALSE,567.3821293,505.755877,610
val_48398,val_1240,20230827,val_10,val_0,Merchant Payment,814.8650898,804.3715217,Completed,TRUE,TRUE,FALSE,281.1472137,790.8189503,196
val_48399,val_3278,20240523,val_1,val_3,Salary/Earnings Disbursement,282.9533811,772.7888921,Partially Completed,FALSE,FALSE,TRUE,726.6954222,0,642
val_48400,val_4094,20240531,val_1,val_1,Merchant Payment,272.0727098,643.5084,Reversed,FALSE,FALSE,TRUE,375.0609134,0,352
val_48401,val_4583,20230914,val_1,val_2,Reversal,302.2855307,525.4459211,Partially Completed,FALSE,TRUE,FALSE,768.5739987,0,631
val_48402,val_3402,20240322,val_1,val_1,Salary/Earnings Disbursement,883.2042219,906.2445021,Failed,FALSE,TRUE,TRUE,139.1688168,0,600
val_48403,val_1722,20240407,val_11,val_0,Reversal,269.1113492,112.2946992,Partially Completed,FALSE,TRUE,TRUE,813.2088772,0,676
val_48404,val_3344,20240916,val_1,val_3,Peer Transfer,772.6082292,0.582784436,Timeout,FALSE,TRUE,TRUE,87.19520822,0,276
val_48405,val_782,20240518,val_1,val_3,Bill Payment,301.3501107,566.4207255,Timeout,TRUE,FALSE,FALSE,90.15474938,112.4126401,705
val_48406,val_442,20230220,val_3,val_3,Airtime Top-Up,218.1158327,882.2354721,Reversed,TRUE,FALSE,TRUE,190.518754,372.8877992,116
val_48407,val_33,20230108,val_9,val_3,Reversal,953.1678017,800.3743523,Partially Completed,FALSE,TRUE,TRUE,420.013026,0,395
val_48408,val_2747,20240726,val_10,val_2,Merchant Payment,904.7374901,926.2248618,Reversed,FALSE,FALSE,TRUE,11.78316166,0,425
val_48409,val_169,20241101,val_8,val_2,Refund,551.5012981,723.8200274,Pending,TRUE,TRUE,FALSE,446.4420263,580.264382,457
val_48410,val_677,20230821,val_7,val_2,Airtime Top-Up,264.5312895,211.4957137,Reversed,FALSE,FALSE,FALSE,505.9634036,0,557
val_48411,val_4269,20230125,val_9,val_2,Wallet Funding via Card,128.8932179,832.0535667,Completed,TRUE,FALSE,TRUE,23.44321868,271.9813689,981
val_48412,val_2045,20241028,val_1,val_3,Salary/Earnings Disbursement,363.0482025,813.355995,Failed,FALSE,TRUE,TRUE,208.9294349,0,4
val_48413,val_3074,20240405,val_6,val_1,Agent Withdrawal,525.6113687,187.7775071,Completed,TRUE,TRUE,FALSE,841.5870868,896.2862084,182
val_48414,val_2203,20240207,val_0,val_1,Salary/Earnings Disbursement,400.158422,638.8396088,Reversed,FALSE,FALSE,TRUE,305.9569144,0,137
val_48415,val_227,20231007,val_9,val_0,Peer Transfer,647.6665058,788.5624564,Failed,TRUE,FALSE,TRUE,350.7118534,474.807494,377
val_48416,val_2967,20241106,val_5,val_3,Wallet Funding via Card,108.4298591,423.3531243,Pending,FALSE,FALSE,FALSE,368.7275561,0,558
val_48417,val_533,20231029,val_11,val_2,Wallet Funding via Card,77.54745852,83.83742827,Disputed,TRUE,TRUE,TRUE,880.8935261,478.4008447,542
val_48418,val_3359,20230211,val_7,val_0,Refund,590.0217392,1.699062398,Reversed,FALSE,TRUE,FALSE,571.3185794,0,408
val_48419,val_3482,20231214,val_8,val_3,Cash-Out,193.9290825,758.1293031,Disputed,TRUE,TRUE,FALSE,275.73773,769.9629052,807
val_48420,val_3571,20240606,val_0,val_3,Bill Payment,422.8416983,197.2996628,Partially Completed,FALSE,TRUE,TRUE,651.2675963,0,544
val_48421,val_1924,20230826,val_3,val_2,Reversal,180.2416487,660.9620329,Timeout,TRUE,TRUE,FALSE,112.2697744,284.4073072,771
val_48422,val_2392,20231126,val_5,val_2,Peer Transfer,748.4172709,619.1238235,Disputed,TRUE,FALSE,FALSE,205.1460504,927.9703186,454
val_48423,val_3872,20231202,val_10,val_3,Bill Payment,950.5279576,294.4779884,Timeout,FALSE,FALSE,TRUE,59.1110892,0,658
val_48424,val_2197,20230108,val_8,val_0,Cross-Border Remittance,623.798794,73.82495211,Pending,FALSE,TRUE,FALSE,744.0952588,0,321
val_48425,val_4682,20230328,val_5,val_3,Cash-In,613.7006715,299.2479658,Pending,FALSE,FALSE,TRUE,94.01076124,0,492
val_48426,val_3251,20240524,val_7,val_3,Bill Payment,592.8820627,796.6751263,Completed,FALSE,TRUE,FALSE,756.9163987,0,346
val_48427,val_3779,20230617,val_1,val_1,Wallet Funding via Card,185.6582867,801.3375379,Completed,TRUE,FALSE,TRUE,748.8733384,602.8802454,543
val_48428,val_3329,20240328,val_8,val_0,Peer Transfer,660.7247201,397.1620999,Pending,TRUE,TRUE,FALSE,712.8526693,224.1541679,144
val_48429,val_907,20230621,val_10,val_2,Peer Transfer,232.1270902,179.5996296,Pending,TRUE,FALSE,TRUE,685.9199639,448.0415399,630
val_48430,val_2321,20240410,val_4,val_2,Refund,930.3676987,95.41420231,Pending,TRUE,TRUE,FALSE,394.1087614,314.1520979,909
val_48431,val_3248,20241018,val_4,val_2,Cross-Border Remittance,307.4462142,302.3185333,Declined,FALSE,FALSE,FALSE,496.031013,0,260
val_48432,val_2585,20240901,val_11,val_0,Cash-In,984.0563478,666.6729791,Declined,FALSE,TRUE,TRUE,263.5835689,0,798
val_48433,val_2976,20240329,val_2,val_3,Agent Withdrawal,363.3609161,687.5745591,Reversed,FALSE,TRUE,FALSE,504.086999,0,67
val_48434,val_4534,20230906,val_8,val_3,Bill Payment,389.0380135,115.4207282,Partially Completed,FALSE,TRUE,FALSE,980.6001898,0,851
val_48435,val_4239,20230521,val_7,val_1,Bill Payment,364.6153094,547.4655794,Partially Completed,FALSE,FALSE,TRUE,831.7745804,0,730
val_48436,val_1072,20240715,val_2,val_0,Merchant Payment,551.515229,803.0324733,Disputed,FALSE,TRUE,FALSE,452.6768801,0,824
val_48437,val_1001,20230711,val_11,val_0,Wallet Funding via Card,568.2982477,531.3326079,Partially Completed,FALSE,FALSE,TRUE,819.4970662,0,509
val_48438,val_727,20240801,val_11,val_0,Merchant Payment,358.4057441,396.4973821,Partially Completed,FALSE,TRUE,TRUE,497.5990654,0,790
val_48439,val_3594,20230127,val_10,val_0,Cash-Out,773.6852174,30.05200114,Reversed,FALSE,FALSE,FALSE,493.1062992,0,772
val_48440,val_2475,20230501,val_7,val_0,Merchant Payment,248.7371005,982.8074755,Reversed,FALSE,TRUE,TRUE,329.2206679,0,248
val_48441,val_2998,20241207,val_3,val_2,Cross-Border Remittance,224.5174519,409.7490286,Partially Completed,TRUE,TRUE,TRUE,923.1442968,534.3047747,850
val_48442,val_4336,20240714,val_0,val_1,Bill Payment,888.2203355,445.3566957,Reversed,TRUE,TRUE,TRUE,746.3110899,799.0238227,329
val_48443,val_2387,20230830,val_8,val_3,Wallet Funding via Bank Transfer,210.3528678,91.34899947,Pending,FALSE,FALSE,TRUE,436.4102443,0,515
val_48444,val_3149,20230514,val_8,val_3,Merchant Payment,12.40634656,697.0337529,Disputed,FALSE,TRUE,TRUE,119.8021141,0,215
val_48445,val_1455,20230112,val_3,val_2,Cash-Out,821.7169539,523.6369408,Pending,FALSE,TRUE,FALSE,937.276428,0,399
val_48446,val_4148,20240105,val_1,val_2,Salary/Earnings Disbursement,32.10641267,180.954554,Declined,FALSE,FALSE,TRUE,598.5515357,0,316
val_48447,val_130,20230421,val_6,val_3,Refund,364.6743973,362.5532453,Timeout,FALSE,TRUE,FALSE,307.4758974,0,998
val_48448,val_2887,20230403,val_11,val_1,Merchant Payment,576.4507534,850.4391264,Reversed,FALSE,TRUE,FALSE,875.3732533,0,35
val_48449,val_4028,20230611,val_1,val_3,Reversal,689.2524432,680.6872648,Timeout,TRUE,FALSE,TRUE,87.570803,499.6244547,149
val_48450,val_3579,20230306,val_3,val_0,Cross-Border Remittance,395.568043,362.054456,Failed,TRUE,FALSE,FALSE,356.3746362,376.2948019,379
val_48451,val_537,20230717,val_3,val_3,Bill Payment,663.5191788,437.8838503,Pending,FALSE,FALSE,FALSE,618.0636003,0,701
val_48452,val_4266,20230919,val_2,val_1,Airtime Top-Up,601.6787809,286.9020015,Partially Completed,TRUE,FALSE,FALSE,111.8881416,644.4444085,741
val_48453,val_1886,20230129,val_11,val_0,Cross-Border Remittance,996.2505908,916.4707725,Completed,FALSE,FALSE,TRUE,658.0832676,0,760
val_48454,val_2599,20240313,val_10,val_0,Cross-Border Remittance,840.3663684,363.7299741,Failed,TRUE,FALSE,TRUE,929.3397394,728.5968014,474
val_48455,val_2480,20230720,val_5,val_0,Reversal,582.4090535,283.4507532,Partially Completed,FALSE,FALSE,FALSE,633.1692844,0,846
val_48456,val_1723,20240128,val_4,val_0,Wallet Funding via Card,556.4968674,338.0264245,Reversed,TRUE,TRUE,TRUE,286.0929872,822.1654505,714
val_48457,val_1648,20240630,val_8,val_3,Peer Transfer,244.2229428,991.5614417,Timeout,FALSE,TRUE,TRUE,318.8224636,0,983
val_48458,val_4570,20230201,val_11,val_1,Cash-In,42.61247808,473.0658092,Disputed,FALSE,FALSE,FALSE,450.8181785,0,590
val_48459,val_3312,20230316,val_5,val_1,Airtime Top-Up,990.0614575,952.6724986,Disputed,TRUE,TRUE,FALSE,435.5457459,144.7266091,62
val_48460,val_4963,20240924,val_10,val_1,Bill Payment,16.75344211,360.0857871,Pending,FALSE,TRUE,FALSE,87.47401531,0,360
val_48461,val_1642,20240902,val_0,val_0,Cross-Border Remittance,390.5350168,45.31236971,Reversed,FALSE,FALSE,TRUE,153.1803377,0,996
val_48462,val_1487,20230210,val_7,val_0,Refund,960.6220933,897.9451795,Disputed,TRUE,TRUE,FALSE,959.443211,108.95867,540
val_48463,val_2581,20240108,val_7,val_1,Reversal,59.26690939,786.5327976,Reversed,FALSE,TRUE,TRUE,669.5999889,0,330
val_48464,val_3051,20230131,val_5,val_3,Merchant Payment,490.6788962,961.3955606,Completed,FALSE,FALSE,TRUE,605.3861142,0,132
val_48465,val_475,20230703,val_5,val_0,Refund,719.3332244,376.8771755,Declined,FALSE,TRUE,TRUE,564.095276,0,394
val_48466,val_1808,20231107,val_1,val_3,Cash-Out,705.828609,317.557945,Declined,TRUE,FALSE,FALSE,375.0754033,301.7484297,292
val_48467,val_2172,20230212,val_3,val_3,Merchant Payment,27.48790628,383.8800997,Reversed,TRUE,FALSE,FALSE,129.9994186,192.2268941,402
val_48468,val_426,20240215,val_7,val_0,Wallet Funding via Card,104.865464,486.2567328,Declined,FALSE,TRUE,TRUE,546.6165778,0,786
val_48469,val_2915,20231119,val_2,val_3,Refund,625.1660141,839.9770667,Declined,TRUE,TRUE,TRUE,770.7797424,903.9407285,100
val_48470,val_603,20230307,val_3,val_2,Merchant Payment,71.56848671,715.7259009,Timeout,TRUE,TRUE,TRUE,483.2495972,781.438128,279
val_48471,val_4309,20230309,val_5,val_3,Bill Payment,696.3841257,391.0583382,Declined,TRUE,TRUE,TRUE,873.210967,836.0410938,738
val_48472,val_2592,20241121,val_1,val_1,Peer Transfer,140.7696829,243.2240422,Completed,TRUE,FALSE,FALSE,334.5001087,48.8261761,244
val_48473,val_907,20240425,val_10,val_0,Cross-Border Remittance,177.917233,865.6914742,Reversed,FALSE,TRUE,FALSE,699.8841827,0,357
val_48474,val_2613,20241015,val_10,val_2,Peer Transfer,436.7189094,354.6551882,Partially Completed,TRUE,FALSE,FALSE,16.7026404,503.6085129,920
val_48475,val_1693,20241231,val_4,val_2,Merchant Payment,224.6407853,776.1065542,Declined,FALSE,TRUE,FALSE,245.9650556,0,678
val_48476,val_2199,20231007,val_3,val_1,Airtime Top-Up,31.08340418,612.5507887,Pending,FALSE,TRUE,FALSE,281.7933946,0,787
val_48477,val_1296,20240501,val_6,val_0,Cross-Border Remittance,820.9220249,730.9148396,Disputed,TRUE,TRUE,FALSE,212.0914879,185.1041351,981
val_48478,val_2121,20230321,val_10,val_0,Bill Payment,194.1805743,785.5487534,Disputed,TRUE,TRUE,FALSE,374.1425484,26.58209441,459
val_48479,val_763,20230401,val_0,val_1,Wallet Funding via Card,836.7078653,31.32523749,Disputed,TRUE,FALSE,FALSE,305.3563416,926.1532122,201
val_48480,val_1455,20240416,val_0,val_0,Wallet Funding via Card,748.7598246,229.971312,Pending,TRUE,TRUE,TRUE,923.5505402,413.7514344,935
val_48481,val_1928,20230220,val_8,val_0,Cash-In,657.125133,492.3078812,Pending,FALSE,FALSE,TRUE,554.0369977,0,770
val_48482,val_3897,20241115,val_8,val_1,Cross-Border Remittance,988.8801064,617.7488742,Disputed,TRUE,FALSE,TRUE,497.2521386,902.137645,781
val_48483,val_4541,20240207,val_9,val_3,Peer Transfer,202.4203047,819.1728675,Reversed,FALSE,TRUE,TRUE,444.3826321,0,234
val_48484,val_4377,20231006,val_7,val_1,Bill Payment,546.2086958,917.1170327,Completed,FALSE,TRUE,TRUE,347.4770277,0,911
val_48485,val_1864,20240707,val_4,val_1,Bill Payment,71.95575744,436.6574103,Timeout,TRUE,FALSE,FALSE,368.0431142,213.8688782,950
val_48486,val_1848,20231227,val_0,val_2,Bill Payment,25.00901398,155.2915617,Partially Completed,TRUE,FALSE,TRUE,628.752532,109.6262214,753
val_48487,val_1360,20240326,val_5,val_3,Peer Transfer,891.6958118,900.8396422,Timeout,FALSE,TRUE,TRUE,582.7345712,0,44
val_48488,val_2558,20240803,val_1,val_0,Cash-Out,763.591854,336.2573978,Failed,FALSE,TRUE,TRUE,145.5079432,0,839
val_48489,val_4790,20240322,val_0,val_0,Cash-Out,692.2106832,969.7514373,Reversed,FALSE,FALSE,FALSE,400.1023415,0,431
val_48490,val_1232,20240606,val_6,val_1,Wallet Funding via Bank Transfer,342.2023478,37.29932222,Failed,FALSE,TRUE,FALSE,277.214239,0,815
val_48491,val_3577,20240723,val_11,val_1,Bill Payment,333.8254087,16.26460767,Declined,TRUE,TRUE,FALSE,490.9273147,150.3775627,46
val_48492,val_1266,20240220,val_9,val_2,Salary/Earnings Disbursement,923.6327349,407.9458503,Completed,TRUE,FALSE,FALSE,492.4967617,231.9952513,877
val_48493,val_1848,20230719,val_6,val_3,Cross-Border Remittance,177.2347139,803.9726295,Declined,TRUE,FALSE,FALSE,566.1122094,846.9832703,787
val_48494,val_2617,20241007,val_2,val_2,Salary/Earnings Disbursement,265.6275551,987.9720385,Declined,FALSE,FALSE,TRUE,668.1813592,0,973
val_48495,val_3746,20241104,val_1,val_1,Salary/Earnings Disbursement,55.00986175,981.9604042,Disputed,FALSE,FALSE,TRUE,757.2812665,0,916
val_48496,val_4203,20230402,val_1,val_1,Bill Payment,6.66434092,627.9703958,Completed,FALSE,TRUE,FALSE,522.0014571,0,369
val_48497,val_3192,20230617,val_8,val_2,Airtime Top-Up,791.0176777,464.7633099,Pending,TRUE,FALSE,FALSE,689.6189996,633.5593606,538
val_48498,val_3029,20230918,val_9,val_2,Salary/Earnings Disbursement,809.8562733,735.540619,Reversed,TRUE,FALSE,TRUE,629.0928523,46.63150054,755
val_48499,val_4274,20230227,val_9,val_1,Peer Transfer,35.33612593,795.6212687,Reversed,FALSE,FALSE,TRUE,391.6731571,0,72
val_48500,val_3123,20240403,val_0,val_3,Peer Transfer,359.1386942,14.12094031,Pending,FALSE,TRUE,TRUE,786.8578231,0,727
val_48501,val_555,20241107,val_2,val_0,Salary/Earnings Disbursement,147.4368941,348.0496521,Partially Completed,FALSE,FALSE,FALSE,718.7595646,0,814
val_48502,val_260,20240910,val_5,val_1,Salary/Earnings Disbursement,257.512915,189.9827352,Reversed,TRUE,TRUE,TRUE,712.8240899,933.3046264,846
val_48503,val_2699,20230126,val_5,val_3,Wallet Funding via Card,126.1512251,271.7505672,Disputed,TRUE,TRUE,TRUE,387.751197,482.106063,400
val_48504,val_47,20231112,val_1,val_1,Salary/Earnings Disbursement,861.4850126,812.5802634,Partially Completed,TRUE,FALSE,TRUE,653.5258885,33.24872432,403
val_48505,val_3510,20241011,val_5,val_0,Salary/Earnings Disbursement,26.71803259,304.0808469,Reversed,FALSE,FALSE,TRUE,325.564158,0,887
val_48506,val_3889,20231101,val_7,val_1,Bill Payment,382.8846073,997.7929619,Pending,TRUE,TRUE,TRUE,743.6060376,984.4951517,65
